id_annonce,type_bien,ville,quartier,quartier_groupe,prix_m2,surface_m2,nb_chambres,source
18686,Riad,Casablanca,Aïn Diab,Aïn Diab,18717.95,390.0,4,Avito
18692,Riad,Casablanca,Aïn Diab,Aïn Diab,20349.76,629.0,5,Avito
18696,Riad,Casablanca,Polo,Polo,12927.76,526.0,5,Avito
18699,Riad,Casablanca,Autre Secteur,Autre Secteur,9822.26,1069.0,4,Avito
18702,Riad,Casablanca,Racine,Racine,37000.0,590.0,5,Avito
18705,Riad,Casablanca,Hermitage,Autre_Casablanca,23316.06,193.0,4,Avito
18707,Riad,Casablanca,Californie,Californie,14888.89,450.0,4,Avito
18709,Riad,Casablanca,Californie,Californie,13989.17,1108.0,5,Avito
18710,Riad,Casablanca,Autre Secteur,Autre Secteur,21363.64,220.0,4,Avito
18711,Riad,Casablanca,Ain Sebaa,Ain Sebaa,13250.0,200.0,5,Avito
18712,Riad,Casablanca,Sidi Moumen,Sidi Moumen,7258.06,620.0,4,Avito
18713,Riad,Casablanca,Californie,Californie,15968.06,1002.0,4,Avito
18714,Riad,Casablanca,Route D Azemmour,Autre_Casablanca,16000.0,375.0,4,Avito
18715,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,17077.8,527.0,7,Avito
18717,Riad,Casablanca,Californie,Californie,12565.45,1146.0,5,Avito
18720,Riad,Casablanca,Autre Secteur,Autre Secteur,15837.1,663.0,5,Avito
18723,Riad,Casablanca,Laimoune,Laimoune,11644.83,687.0,5,Avito
18736,Riad,Casablanca,Route D Azemmour,Autre_Casablanca,20000.0,375.0,4,Avito
18738,Riad,Casablanca,Maarif,Maarif,19722.81,938.0,4,Avito
18739,Riad,Casablanca,Aïn Borja,Aïn Borja,8163.27,245.0,8,Avito
18740,Riad,Casablanca,Aïn Chock,Aïn Chock,8620.69,232.0,6,Avito
18741,Riad,Casablanca,Californie,Californie,10769.23,1300.0,1,Avito
18747,Riad,Casablanca,Hay Hana,Autre_Casablanca,23178.81,453.0,5,Avito
18748,Riad,Casablanca,Palmier,Palmier,15209.13,263.0,1,Avito
18749,Riad,Casablanca,Bachkou,Autre_Casablanca,26571.43,350.0,3,Avito
18750,Riad,Casablanca,Autre Secteur,Autre Secteur,8666.67,300.0,3,Avito
18751,Riad,Casablanca,Nassim,Nassim,22983.87,248.0,6,Avito
18752,Riad,Casablanca,Sour Jdid,Autre_Casablanca,9411.76,850.0,5,Avito
18753,Riad,Casablanca,Autre Secteur,Autre Secteur,11142.86,350.0,4,Avito
18754,Riad,Casablanca,Autre Secteur,Autre Secteur,11538.46,338.0,4,Avito
18755,Riad,Casablanca,Autre Secteur,Autre Secteur,12903.23,279.0,4,Avito
18756,Riad,Casablanca,Hay Inara,Autre_Casablanca,25000.0,124.0,5,Avito
18757,Riad,Casablanca,Autre Secteur,Autre Secteur,14814.81,243.0,4,Avito
18760,Riad,Casablanca,Hay Hassani,Hay Hassani,33142.86,385.0,6,Avito
18762,Riad,Casablanca,Oulfa,Oulfa,18000.0,250.0,4,Avito
18763,Riad,Casablanca,Autre Secteur,Autre Secteur,20071.68,279.0,4,Avito
18766,Riad,Casablanca,Hay Hassani,Hay Hassani,24596.77,496.0,4,Avito
18767,Riad,Casablanca,Autre Secteur,Autre Secteur,21517.03,323.0,6,Avito
18768,Riad,Casablanca,Autre Secteur,Autre Secteur,19602.27,352.0,5,Avito
18769,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,26050.42,119.0,4,Avito
18770,Riad,Casablanca,Anfa,Anfa,18131.1,717.0,6,Avito
18771,Riad,Casablanca,Hay Hassani,Hay Hassani,19330.67,1001.0,4,Avito
18773,Riad,Casablanca,Anfa,Anfa,19346.29,1132.0,4,Avito
18774,Riad,Casablanca,2 Mars,2 Mars,21739.13,253.0,5,Avito
18775,Riad,Casablanca,Al Fida,Al Fida,10496.61,443.0,6,Avito
18778,Riad,Casablanca,Hay Hana,Autre_Casablanca,16597.51,241.0,5,Avito
18779,Riad,Casablanca,Anfa,Anfa,20500.0,1000.0,5,Avito
18781,Riad,Casablanca,Autre Secteur,Autre Secteur,12857.14,140.0,4,Avito
18782,Riad,Casablanca,Ain Sebaa,Ain Sebaa,10895.06,324.0,5,Avito
18783,Riad,Casablanca,Autre Secteur,Autre Secteur,31518.62,349.0,4,Avito
18784,Riad,Casablanca,Mers Sultan,Mers Sultan,13225.81,620.0,5,Avito
18785,Riad,Casablanca,Autre Secteur,Autre Secteur,12480.0,625.0,6,Avito
18786,Riad,Casablanca,Californie,Californie,13650.79,630.0,5,Avito
18787,Riad,Casablanca,Ain Sebaa,Ain Sebaa,12642.05,704.0,8,Avito
18788,Riad,Casablanca,Californie,Californie,12345.68,810.0,11,Avito
18789,Riad,Casablanca,Autre Secteur,Autre Secteur,10225.76,753.0,5,Avito
18790,Riad,Casablanca,Autre Secteur,Autre Secteur,9929.08,987.0,4,Avito
18791,Riad,Casablanca,Autre Secteur,Autre Secteur,9648.13,881.0,3,Avito
18792,Riad,Casablanca,Oulfa,Oulfa,24800.0,250.0,6,Avito
18793,Riad,Casablanca,Hermitage,Autre_Casablanca,10000.0,500.0,5,Avito
18794,Riad,Casablanca,Centre Ville,Autre_Casablanca,24857.14,350.0,8,Avito
18795,Riad,Casablanca,Hay Hassani,Hay Hassani,18134.72,579.0,6,Avito
18797,Riad,Casablanca,Aïn Diab,Aïn Diab,14970.06,1002.0,3,Avito
18799,Riad,Casablanca,Polo,Polo,13494.98,598.0,4,Avito
18802,Riad,Casablanca,Californie,Californie,19354.84,310.0,3,Avito
18803,Riad,Casablanca,Oulfa,Oulfa,10179.64,334.0,4,Avito
18804,Riad,Casablanca,Ain Sebaa,Ain Sebaa,20869.57,575.0,10,Avito
18806,Riad,Casablanca,Autre Secteur,Autre Secteur,28168.99,71.0,7,Avito
18808,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,25833.33,120.0,3,Avito
18809,Riad,Casablanca,Aïn Borja,Aïn Borja,11594.2,207.0,2,Avito
18810,Riad,Casablanca,Oulfa,Oulfa,13888.89,270.0,7,Avito
18814,Riad,Casablanca,Aïn Chock,Aïn Chock,27500.0,200.0,4,Avito
18816,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,6500.0,1000.0,4,Avito
18817,Riad,Casablanca,Mers Sultan,Mers Sultan,13692.95,241.0,3,Avito
18818,Riad,Casablanca,Nassim,Nassim,13274.34,339.0,6,Avito
18820,Riad,Casablanca,Florida,Autre_Casablanca,15517.24,580.0,4,Avito
18822,Riad,Casablanca,Aïn Diab,Aïn Diab,15702.48,605.0,4,Avito
18823,Riad,Casablanca,2 Mars,2 Mars,19411.76,170.0,6,Avito
18824,Riad,Casablanca,Aïn Chock,Aïn Chock,9500.0,800.0,5,Avito
18830,Riad,Casablanca,Autre Secteur,Autre Secteur,15537.85,251.0,5,Avito
18832,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,22000.0,250.0,7,Avito
18833,Riad,Casablanca,Californie,Californie,15839.69,524.0,4,Avito
18834,Riad,Casablanca,Maarif,Maarif,20610.69,655.0,6,Avito
18835,Riad,Casablanca,Californie,Californie,16806.72,595.0,4,Avito
18836,Riad,Casablanca,Palmier,Palmier,16163.79,464.0,4,Avito
18838,Riad,Casablanca,Autre Secteur,Autre Secteur,12500.0,216.0,4,Avito
18839,Riad,Casablanca,Polo,Polo,11377.25,501.0,5,Avito
18842,Riad,Casablanca,Hay Hassani,Hay Hassani,15021.46,466.0,5,Avito
18844,Riad,Casablanca,Laimoune,Laimoune,16500.0,500.0,4,Avito
18847,Riad,Casablanca,Ain Sebaa,Ain Sebaa,14801.44,277.0,5,Avito
18848,Riad,Casablanca,Aïn Diab,Aïn Diab,22666.67,375.0,6,Avito
18849,Riad,Casablanca,Oasis,Oasis,12188.57,700.0,3,Avito
18850,Riad,Casablanca,Autre Secteur,Autre Secteur,12101.21,909.0,6,Avito
18851,Riad,Casablanca,Nassim,Nassim,17272.73,220.0,5,Avito
18853,Riad,Casablanca,Laimoune,Laimoune,15339.97,603.0,7,Avito
18856,Riad,Casablanca,Nassim,Nassim,11306.53,398.0,9,Avito
18859,Riad,Casablanca,Autre Secteur,Autre Secteur,18156.42,358.0,4,Avito
18860,Riad,Casablanca,Maarif,Maarif,19000.0,450.0,4,Avito
18861,Riad,Casablanca,C.I.L,Autre_Casablanca,30000.0,550.0,5,Avito
18862,Riad,Casablanca,Californie,Californie,8580.34,641.0,4,Avito
18868,Riad,Casablanca,Anfa,Anfa,16783.22,715.0,5,Avito
18871,Riad,Casablanca,Hay Moulay Rachid,Autre_Casablanca,7954.55,440.0,7,Avito
18872,Riad,Casablanca,Autre Secteur,Autre Secteur,8461.54,260.0,3,Avito
18873,Riad,Casablanca,Aïn Borja,Aïn Borja,13000.0,301.0,4,Avito
18876,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,10000.0,380.0,10,Avito
18877,Riad,Casablanca,Marina,Autre_Casablanca,5000.0,1000.0,5,Avito
18878,Riad,Casablanca,Almaz,Almaz,11570.25,484.0,4,Avito
18879,Riad,Casablanca,Autre Secteur,Autre Secteur,20979.02,143.0,8,Avito
18880,Riad,Casablanca,Autre Secteur,Autre Secteur,6857.14,700.0,4,Avito
18881,Riad,Casablanca,Oulfa,Oulfa,14800.0,250.0,6,Avito
18883,Riad,Casablanca,Anfa,Anfa,18000.0,699.0,5,Avito
18886,Riad,Casablanca,Aïn Diab,Aïn Diab,15081.97,610.0,5,Avito
18887,Riad,Casablanca,Longchamps,Autre_Casablanca,18134.72,579.0,1,Avito
18894,Riad,Casablanca,Val Fleuri,Autre_Casablanca,35777.43,1267.0,7,Avito
18895,Riad,Casablanca,Val Fleuri,Autre_Casablanca,35777.43,1267.0,6,Avito
18896,Riad,Casablanca,Oulfa,Oulfa,13400.0,250.0,9,Avito
18898,Riad,Casablanca,Californie,Californie,19969.28,651.0,5,Avito
18899,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,24615.38,130.0,6,Avito
18900,Riad,Casablanca,Californie,Californie,26750.0,400.0,4,Avito
18901,Riad,Casablanca,Maarif,Maarif,35777.43,1267.0,5,Avito
18902,Riad,Casablanca,Nassim,Nassim,15189.87,474.0,6,Avito
18903,Riad,Casablanca,Hay Inara,Autre_Casablanca,21666.67,120.0,8,Avito
18905,Riad,Casablanca,Laimoune,Laimoune,14062.5,640.0,6,Avito
18906,Riad,Casablanca,Hay Inara,Autre_Casablanca,7988.98,363.0,4,Avito
18907,Riad,Casablanca,Autre Secteur,Autre Secteur,5882.35,340.0,3,Avito
18909,Riad,Casablanca,Laimoune,Laimoune,17333.33,300.0,9,Avito
18910,Riad,Casablanca,Habous,Autre_Casablanca,10714.29,560.0,7,Avito
18911,Riad,Casablanca,Sidi Moumen,Sidi Moumen,9523.81,420.0,5,Avito
18914,Riad,Casablanca,Polo,Polo,16463.41,164.0,6,Avito
18915,Riad,Casablanca,Polo,Polo,20833.33,240.0,3,Avito
18917,Riad,Casablanca,Oulfa,Oulfa,13888.89,270.0,7,Avito
18919,Riad,Casablanca,Californie,Californie,8333.33,1200.0,5,Avito
18920,Riad,Casablanca,Hay Hana,Autre_Casablanca,16097.56,410.0,5,Avito
18921,Riad,Casablanca,Mandarona,Mandarona,16176.47,680.0,3,Avito
18922,Riad,Casablanca,Polo,Polo,9113.92,790.0,3,Avito
18923,Riad,Casablanca,Habous,Autre_Casablanca,20316.74,221.0,3,Avito
22536,Riad,Fes,Agdal,Agdal,7428.57,350.0,4,Avito
22537,Riad,Fes,Centre,Centre,14906.83,322.0,4,Avito
22538,Riad,Fes,Autre Secteur,Autre Secteur,2929.69,512.0,6,Avito
22541,Riad,Fes,Oued Fès,Oued Fès,3666.67,600.0,8,Avito
22542,Riad,Fes,Agdal,Agdal,9459.46,370.0,9,Avito
22543,Riad,Fes,Fes Jdid,Autre_Fes,5833.33,120.0,4,Avito
22545,Riad,Fes,Route D Immouzere,Route D Immouzere,14285.71,266.0,5,Avito
22546,Riad,Fes,Autre Secteur,Autre Secteur,5263.16,190.0,3,Avito
22548,Riad,Fes,Route ain Chkaf,Route ain Chkaf,16091.95,435.0,6,Avito
22551,Riad,Fes,Oued Fès,Oued Fès,8636.36,220.0,5,Avito
22552,Riad,Fes,Route D Immouzere,Route D Immouzere,7450.98,1275.0,6,Avito
22553,Riad,Fes,Autre Secteur,Autre Secteur,8016.88,474.0,6,Avito
22554,Riad,Fes,Route ain Chkaf,Route ain Chkaf,8444.44,450.0,5,Avito
22555,Riad,Fes,Oued Fès,Oued Fès,11031.52,349.0,10,Avito
22556,Riad,Fes,Autre Secteur,Autre Secteur,4848.48,330.0,4,Avito
22557,Riad,Fes,Fès Médina,Fès Médina,22500.0,400.0,12,Avito
22561,Riad,Fes,Champ de course,Champ de course,10000.0,950.0,6,Avito
22562,Riad,Fes,Ancienne Médina,Ancienne Médina,9090.91,550.0,8,Avito
22564,Riad,Fes,Route D Immouzere,Route D Immouzere,8385.09,322.0,10,Avito
22566,Riad,Fes,Agdal,Agdal,12152.78,288.0,6,Avito
22567,Riad,Fes,Oued Fès,Oued Fès,8636.36,220.0,4,Avito
22568,Riad,Fes,Route ain Chkaf,Route ain Chkaf,8421.05,475.0,8,Avito
22569,Riad,Fes,Route D Immouzere,Route D Immouzere,6756.76,814.0,4,Avito
22570,Riad,Fes,Route ain Chkaf,Route ain Chkaf,14084.51,213.0,5,Avito
22573,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10384.62,260.0,6,Avito
22574,Riad,Fes,Autre Secteur,Autre Secteur,8562.69,327.0,5,Avito
22575,Riad,Fes,Oued Fès,Oued Fès,8636.36,220.0,4,Avito
22576,Riad,Fes,Route ain Chkaf,Route ain Chkaf,12916.67,240.0,7,Avito
22577,Riad,Fes,Oued Fès,Oued Fès,8636.36,220.0,5,Avito
22580,Riad,Fes,Dar Dbibagh,Autre_Fes,6824.93,1011.0,8,Avito
22584,Riad,Fes,Oued Fès,Oued Fès,4750.0,400.0,4,Avito
22586,Riad,Fes,Route D Immouzere,Route D Immouzere,6018.52,540.0,4,Avito
22587,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10476.19,210.0,6,Avito
22588,Riad,Fes,Route D Immouzere,Route D Immouzere,7792.21,847.0,5,Avito
22589,Riad,Fes,Oued Fès,Oued Fès,6938.78,245.0,3,Avito
22590,Riad,Fes,Oued Fès,Oued Fès,3666.67,300.0,3,Avito
22591,Riad,Fes,Autre Secteur,Autre Secteur,5400.0,250.0,6,Avito
22597,Riad,Fes,Agdal,Agdal,7389.16,203.0,4,Avito
22599,Riad,Fes,Route ain Chkaf,Route ain Chkaf,6976.74,430.0,5,Avito
22601,Riad,Fes,Fès Médina,Fès Médina,6600.0,250.0,6,Avito
22602,Riad,Fes,Route ain Chkaf,Route ain Chkaf,5761.9,420.0,5,Avito
22607,Riad,Fes,Ain Amiyer,Ain Amiyer,11126.76,355.0,5,Avito
22612,Riad,Fes,Ancienne Médina,Ancienne Médina,10909.09,550.0,6,Avito
22613,Riad,Fes,Autre Secteur,Autre Secteur,1876.83,682.0,1,Avito
22614,Riad,Fes,Autre Secteur,Autre Secteur,7042.25,426.0,6,Avito
22615,Riad,Fes,Route ain Chkaf,Route ain Chkaf,4905.66,265.0,5,Avito
22618,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10612.9,310.0,4,Avito
22619,Riad,Fes,Route ain Chkaf,Route ain Chkaf,9090.91,220.0,5,Avito
22620,Riad,Fes,Route ain Chkaf,Route ain Chkaf,11538.46,260.0,5,Avito
22621,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10476.19,210.0,6,Avito
22623,Riad,Fes,Ancienne Médina,Ancienne Médina,11666.67,210.0,6,Avito
22624,Riad,Fes,Ancienne Médina,Ancienne Médina,7117.44,281.0,8,Avito
22625,Riad,Fes,Ancienne Médina,Ancienne Médina,7117.44,281.0,8,Avito
22627,Riad,Fes,Route ain Chkaf,Route ain Chkaf,5192.31,260.0,7,Avito
22628,Riad,Fes,Fès Médina,Fès Médina,12000.0,500.0,6,Avito
22629,Riad,Fes,Autre Secteur,Autre Secteur,6213.02,338.0,6,Avito
22630,Riad,Fes,Route D Immouzere,Route D Immouzere,8974.36,780.0,6,Avito
22632,Riad,Fes,Fès Médina,Fès Médina,8750.0,400.0,8,Avito
22633,Riad,Fes,Talaa,Talaa,10869.57,920.0,4,Avito
22634,Riad,Fes,Route D Immouzere,Route D Immouzere,8437.5,320.0,3,Avito
22635,Riad,Fes,Route ain Chkaf,Route ain Chkaf,7608.7,368.0,4,Avito
22639,Riad,Fes,Al Hadiqa,Autre_Fes,7568.81,218.0,6,Avito
22640,Riad,Fes,Fès Médina,Fès Médina,6571.43,350.0,6,Avito
22641,Riad,Fes,Agdal,Agdal,7500.0,400.0,5,Avito
22647,Riad,Fes,Batha,Autre_Fes,11600.0,250.0,8,Avito
22649,Riad,Fes,Agdal,Agdal,7692.31,390.0,6,Avito
22650,Riad,Fes,Oued Fès,Oued Fès,7364.34,258.0,2,Avito
22651,Riad,Fes,Autre Secteur,Autre Secteur,9000.0,980.0,4,Avito
22655,Riad,Fes,Route ain Chkaf,Route ain Chkaf,6181.82,550.0,6,Avito
22658,Riad,Fes,Oued Fès,Oued Fès,10648.15,216.0,9,Avito
22659,Riad,Fes,Agdal,Agdal,10666.67,225.0,3,Avito
22660,Riad,Fes,Route D Immouzere,Route D Immouzere,9269.66,356.0,6,Avito
22664,Riad,Fes,Autre Secteur,Autre Secteur,6410.26,156.0,3,Avito
22665,Riad,Fes,Agdal,Agdal,7435.9,390.0,5,Avito
22666,Riad,Fes,Fès Médina,Fès Médina,8000.0,100.0,2,Avito
22671,Riad,Fes,Oued Fès,Oued Fès,16666.67,300.0,9,Avito
22674,Riad,Fes,Route D Immouzere,Route D Immouzere,9375.0,480.0,4,Avito
22676,Riad,Fes,Hay Ouifak,Autre_Fes,7645.26,327.0,5,Avito
22681,Riad,Fes,Route ain Chkaf,Route ain Chkaf,13752.91,429.0,4,Avito
22683,Riad,Fes,Agdal,Agdal,12500.0,200.0,3,Avito
22688,Riad,Fes,Ancienne Médina,Ancienne Médina,2666.67,450.0,5,Avito
22689,Riad,Fes,Route ain Chkaf,Route ain Chkaf,12254.9,306.0,5,Avito
22690,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10967.74,310.0,4,Avito
22691,Riad,Fes,Route D Immouzere,Route D Immouzere,10000.0,300.0,6,Avito
22809,Riad,Fes,Wislane,Autre_Fes,7777.78,180.0,4,Avito
22692,Riad,Fes,Route D Immouzere,Route D Immouzere,10843.37,830.0,4,Avito
22693,Riad,Fes,Agdal,Agdal,12500.0,200.0,3,Avito
22694,Riad,Fes,Batha,Autre_Fes,6545.45,550.0,5,Avito
22695,Riad,Fes,Agdal,Agdal,7500.0,400.0,5,Avito
22696,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10476.19,210.0,6,Avito
22697,Riad,Fes,Centre,Centre,7741.94,310.0,8,Avito
22699,Riad,Fes,Route de Meknes,Autre_Fes,4484.85,165.0,5,Avito
22700,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10107.53,465.0,6,Avito
22701,Riad,Fes,Route D Immouzere,Route D Immouzere,7386.36,880.0,8,Avito
22704,Riad,Fes,Route ain Chkaf,Route ain Chkaf,9848.48,264.0,5,Avito
22705,Riad,Fes,Agdal,Agdal,7317.07,410.0,5,Avito
22706,Riad,Fes,Agdal,Agdal,20000.0,537.0,7,Avito
22708,Riad,Fes,Route D Immouzere,Route D Immouzere,7000.0,500.0,5,Avito
22710,Riad,Fes,Route ain Chkaf,Route ain Chkaf,6603.77,318.0,5,Avito
22713,Riad,Fes,Agdal,Agdal,7352.94,170.0,3,Avito
22716,Riad,Fes,Route D Immouzere,Route D Immouzere,8888.89,180.0,3,Avito
22717,Riad,Fes,Route D Immouzere,Route D Immouzere,7091.17,691.0,6,Avito
22718,Riad,Fes,Agdal,Agdal,6185.57,291.0,3,Avito
22720,Riad,Fes,Route ain Chkaf,Route ain Chkaf,6351.79,307.0,4,Avito
22721,Riad,Fes,Hay Mohammedi,Autre_Fes,5449.44,178.0,3,Avito
22723,Riad,Fes,Route D Immouzere,Route D Immouzere,13023.26,430.0,5,Avito
22725,Riad,Fes,Agdal,Agdal,10443.86,1149.0,10,Avito
22726,Riad,Fes,Route ain Chkaf,Route ain Chkaf,8000.0,500.0,6,Avito
22731,Riad,Fes,Autre Secteur,Autre Secteur,5431.09,1473.0,5,Avito
22732,Riad,Fes,Agdal,Agdal,15789.47,190.0,5,Avito
22736,Riad,Fes,Route ain Chkaf,Route ain Chkaf,6666.67,450.0,3,Avito
22737,Riad,Fes,Route D Immouzere,Route D Immouzere,11198.82,508.0,3,Avito
22738,Riad,Fes,Centre,Centre,7741.94,310.0,8,Avito
22739,Riad,Fes,Route D Immouzere,Route D Immouzere,9836.07,183.0,7,Avito
22740,Riad,Fes,Ben Souda,Ben Souda,3541.67,120.0,3,Avito
22741,Riad,Fes,Autre Secteur,Autre Secteur,11190.48,210.0,4,Avito
22744,Riad,Fes,Route ain Chkaf,Route ain Chkaf,10476.19,210.0,6,Avito
22745,Riad,Fes,Route D Immouzere,Route D Immouzere,8374.88,1003.0,8,Avito
22747,Riad,Fes,Route ain Chkaf,Route ain Chkaf,4848.48,330.0,4,Avito
22748,Riad,Fes,Route ain Chkaf,Route ain Chkaf,6666.67,450.0,9,Avito
22749,Riad,Fes,Route D Immouzere,Route D Immouzere,9371.55,907.0,5,Avito
22751,Riad,Fes,Autre Secteur,Autre Secteur,10952.38,210.0,6,Avito
22752,Riad,Fes,Autre Secteur,Autre Secteur,8868.5,327.0,5,Avito
22753,Riad,Fes,Autre Secteur,Autre Secteur,7729.47,621.0,4,Avito
22754,Riad,Fes,Autre Secteur,Autre Secteur,6666.67,450.0,4,Avito
22756,Riad,Fes,Route D Immouzere,Route D Immouzere,10178.12,786.0,6,Avito
22757,Riad,Fes,Autre Secteur,Autre Secteur,6232.29,353.0,6,Avito
22758,Riad,Fes,Autre Secteur,Autre Secteur,10714.29,336.0,5,Avito
22759,Riad,Fes,Autre Secteur,Autre Secteur,7000.0,500.0,5,Avito
22760,Riad,Fes,Al Hadiqa,Autre_Fes,10648.15,216.0,8,Avito
22761,Riad,Fes,Autre Secteur,Autre Secteur,7692.31,728.0,5,Avito
22762,Riad,Fes,Autre Secteur,Autre Secteur,5802.05,586.0,4,Avito
22763,Riad,Fes,Autre Secteur,Autre Secteur,6646.75,1339.0,7,Avito
22764,Riad,Fes,Route D Immouzere,Route D Immouzere,7250.0,400.0,5,Avito
22765,Riad,Fes,Route D Immouzere,Route D Immouzere,3636.36,1100.0,4,Avito
22766,Riad,Fes,Fès Médina,Fès Médina,3345.45,275.0,6,Avito
22767,Riad,Fes,Autre Secteur,Autre Secteur,19221.41,411.0,6,Avito
22768,Riad,Fes,Route D Immouzere,Route D Immouzere,12337.66,308.0,5,Avito
22769,Riad,Fes,Agdal,Agdal,20547.95,438.0,2,Avito
22770,Riad,Fes,Route D Immouzere,Route D Immouzere,7042.25,568.0,5,Avito
22771,Riad,Fes,Agdal,Agdal,7571.43,700.0,8,Avito
22772,Riad,Fes,Route D Immouzere,Route D Immouzere,9161.49,644.0,6,Avito
22773,Riad,Fes,Taza,Autre_Fes,6730.77,416.0,6,Avito
22774,Riad,Fes,Hamria,Hamria,8571.43,525.0,6,Avito
22777,Riad,Fes,Autre Secteur,Autre Secteur,7173.91,690.0,4,Avito
22778,Riad,Fes,Autre Secteur,Autre Secteur,9500.0,200.0,7,Avito
22779,Riad,Fes,Hamria,Hamria,8287.29,362.0,4,Avito
22780,Riad,Fes,La Hacienda,Autre_Fes,7333.33,300.0,6,Avito
22785,Riad,Fes,Riad Toulal,Autre_Fes,10000.0,270.0,4,Avito
22792,Riad,Fes,Hamria,Hamria,8937.2,414.0,4,Avito
22794,Riad,Fes,Sefrou,Autre_Fes,5396.48,454.0,7,Avito
22800,Riad,Fes,Taza,Autre_Fes,8955.22,335.0,6,Avito
22801,Riad,Fes,La Hacienda,Autre_Fes,9166.67,240.0,5,Avito
22808,Riad,Fes,La Hacienda,Autre_Fes,9358.29,374.0,8,Avito
22812,Riad,Fes,Hamria,Hamria,6666.67,600.0,5,Avito
22814,Riad,Fes,Taza,Autre_Fes,3820.22,178.0,3,Avito
22818,Riad,Fes,Sefrou,Autre_Fes,8636.36,220.0,7,Avito
22819,Riad,Fes,Riad Toulal,Autre_Fes,8552.04,221.0,8,Avito
22822,Riad,Fes,El Bassatine,Autre_Fes,12313.43,134.0,5,Avito
22823,Riad,Fes,Autre Secteur,Autre Secteur,3833.33,600.0,7,Avito
22824,Riad,Fes,Riad Toulal,Autre_Fes,5603.45,232.0,3,Avito
22827,Riad,Fes,Autre Secteur,Autre Secteur,5357.14,1400.0,5,Avito
22829,Riad,Fes,Autre Secteur,Autre Secteur,3833.33,600.0,7,Avito
22830,Riad,Fes,Hamria,Hamria,6875.0,240.0,3,Avito
22831,Riad,Fes,Ville Nouvelle,Autre_Fes,11111.11,306.0,4,Avito
22833,Riad,Fes,Zitoune,Autre_Fes,2000.0,600.0,4,Avito
22835,Riad,Fes,Riad Toulal,Autre_Fes,3892.22,334.0,6,Avito
22840,Riad,Fes,Wislane,Autre_Fes,5371.43,175.0,5,Avito
22843,Riad,Fes,Hamria,Hamria,5464.48,549.0,3,Avito
22846,Riad,Fes,Hamria,Hamria,12000.0,500.0,5,Avito
22848,Riad,Fes,Autre Secteur,Autre Secteur,11805.56,144.0,6,Avito
22849,Riad,Fes,Hamria,Hamria,6506.85,584.0,5,Avito
22851,Riad,Fes,Autre Secteur,Autre Secteur,4950.5,505.0,5,Avito
22856,Riad,Fes,Hamria,Hamria,8571.43,525.0,6,Avito
22857,Riad,Fes,Riad Toulal,Autre_Fes,9166.67,180.0,6,Avito
22859,Riad,Fes,Riad Toulal,Autre_Fes,2166.67,180.0,1,Avito
22860,Riad,Fes,Riad Toulal,Autre_Fes,8611.11,180.0,3,Avito
22865,Riad,Fes,Marjane 2,Autre_Fes,9803.92,204.0,4,Avito
22867,Riad,Fes,Autre Secteur,Autre Secteur,14146.34,205.0,4,Avito
22868,Riad,Fes,Ville Nouvelle,Autre_Fes,8800.0,500.0,7,Avito
22869,Riad,Fes,Hamria,Hamria,12333.33,300.0,6,Avito
22872,Riad,Fes,Ancienne Médina,Ancienne Médina,5294.12,170.0,6,Avito
22874,Riad,Fes,Hamria,Hamria,7382.55,298.0,6,Avito
22875,Riad,Fes,Sefrou,Autre_Fes,7307.69,520.0,11,Avito
22879,Riad,Fes,El Bassatine,Autre_Fes,8333.33,180.0,4,Avito
22880,Riad,Fes,Nouveau Mellah,Autre_Fes,9018.57,377.0,10,Avito
22882,Riad,Fes,El Bassatine,Autre_Fes,7500.0,180.0,5,Avito
22884,Riad,Fes,Wislane,Autre_Fes,1525.0,1000.0,2,Avito
22885,Riad,Fes,Hamria,Hamria,9259.26,378.0,5,Avito
22886,Riad,Fes,Sefrou,Autre_Fes,12765.96,235.0,4,Avito
22887,Riad,Fes,Riad Toulal,Autre_Fes,4375.0,288.0,6,Avito
22888,Riad,Fes,Autre Secteur,Autre Secteur,7777.78,180.0,3,Avito
22893,Riad,Fes,Riad Toulal,Autre_Fes,7647.06,170.0,3,Avito
22898,Riad,Fes,La Hacienda,Autre_Fes,5500.0,400.0,6,Avito
22900,Riad,Fes,Marjane 2,Autre_Fes,8115.94,207.0,5,Avito
22901,Riad,Fes,Autre Secteur,Autre Secteur,3687.5,160.0,3,Avito
22904,Riad,Fes,Hamria,Hamria,7021.28,470.0,1,Avito
22910,Riad,Fes,Hamria,Hamria,6918.24,477.0,7,Avito
